"country","year","country_name","ISO","COWcode","Region_UN","Vdem_libdem_z","Vdem_libdem_m1","ChgDem","Vdem_regime_di","Vdem_polyarchy_z","Vdem_liberal_z","corruption_z","corruption_m1","swiid_gini","swiid_gini_m1","edu_year","edu_year_m1","DemYear_z","lg_imp_mdpgdp","lg_imp_imfgdp","lg_mdpgdp_lag1","lg_imfgdp_lag1"
"Estonia",2016,"Estonia","EST",366,"Northern Europe",1.5595975851219,0.243752007116641,1.31584557800526,1,1.39129511205407,1.15243266593952,-1.19603202430159,0.381412843583412,31.8,38.2,13.1,6.9,1.37069801727848,10.1724836240324,10.2956481521609,10.1577420988754,10.2596553004784
"Eswatini",2016,"Eswatini","SWZ",572,"Southern Africa",-1.26483714851192,1.5595975851219,-2.82443473363382,0,-1.53122922738797,-1.3671175991544,NA,-1.19603202430159,59.5,31.8,6.7,13.1,NA,8.94128376364757,9.20450281616848,8.95234654322623,9.19054136771745
"Ethiopia",2016,"Ethiopia","ETH",530,"Eastern Africa",-1.22777107589205,-1.26483714851192,0.0370660726198664,0,-1.17445352880674,-1.51829061506004,0.474203718164883,NA,NA,59.5,2.7,6.7,NA,7.41397029019044,7.4454728426097,7.36264527041782,7.38529392882238
"Finland",2016,"Finland","FIN",375,"Northern Europe",1.38168043654654,-1.22777107589205,2.60945151243859,1,1.14838399812642,1.26484337007448,-2.07754533282556,0.474203718164883,25.6,NA,12.4,2.7,1.34442799398705,10.554118595993,10.6704311309323,10.543233956369,10.6362612029757
"France",2016,"France","FRA",220,"Western Europe",1.30013507678283,1.38168043654654,-0.0815453597637059,1,1.22808920738393,1.0361457306275,-1.14963658701085,-2.07754533282556,29.6,25.6,11.4,12.4,1.34442799398705,10.5650924650862,10.6791785704369,10.5570619579763,10.6477645522345
"Gabon",2016,"Gabon","GAB",481,"Middle Africa",-0.682899808380018,1.30013507678283,-1.98303488516285,0,-0.586153174763211,-0.506594277845399,0.427808280874148,-1.14963658701085,40.7,29.6,8.2,11.4,NA,9.57038961655386,9.7879286516073,9.56906321753222,9.78736293108084
"Georgia",2016,"Georgia","GEO",372,"Western Asia",0.510627729979679,-0.682899808380018,1.1935275383597,1,0.575265588703366,0.613636532327131,-0.59289133952203,0.427808280874148,39.1,40.7,12.8,8.2,1.64159523018783,9.25751017645257,9.25655170066908,9.2299469016151,9.21820781747883
"Germany",2016,"Germany","DEU",255,"Western Europe",1.5039984761921,0.510627729979679,0.993370746212419,1,1.25845309662488,1.28422452595982,-1.70638183449968,-0.59289133952203,29.2,39.1,14.1,12.8,1.34442799398705,10.7545141667579,10.8508123669907,10.7456149261074,10.7430995968804
"Ghana",2016,"Ghana","GHA",452,"Western Africa",0.76267702379477,1.5039984761921,-0.741321452397327,1,0.746062465683745,0.86946779001359,0.0566447825482648,-1.70638183449968,43.5,29.2,7.1,14.1,1.40792860180486,8.23031079913502,8.62219320324552,8.21256839823415,8.60045999695186
"Greece",2016,"Greece","GRC",350,"Southern Europe",1.30754829130681,0.76267702379477,0.544871267512036,1,1.23568017969416,0.99738341885682,0.0102493452575294,0.0566447825482648,32.8,43.5,10.3,7.1,1.34442799398705,10.1141130792914,10.1974685722247,10.1082634464922,10.1849160552474
"Guatemala",2016,"Guatemala","GTM",90,"Central America",0.236338792592668,1.30754829130681,-1.07120949871414,1,0.438628087119063,0.319042962869995,0.752576341909295,0.0102493452575294,NA,32.8,6.4,10.3,1.53640944049844,8.87304779897107,9.02020644640419,8.86149186428691,9.00007845724695
"Guinea",2016,"Guinea","GIN",438,"Western Africa",-0.805217848025577,0.236338792592668,-1.04155664061824,0,-0.388787894696995,-1.05314287381193,0.79897177920003,0.752576341909295,NA,NA,2.7,6.4,NA,7.41938058291869,7.67991099387477,7.38150189450671,7.59325543948526
"Guyana",2016,"Guyana","GUY",110,"South America",0.288231294260481,-0.805217848025577,1.09344914228606,1,0.533515240997051,0.276404419922251,0.474203718164883,0.79897177920003,NA,NA,8.4,2.7,1.4884069108786,8.96690987015909,8.96690987015909,8.92859297336151,8.92859297336151
"Haiti",2016,"Haiti","HTI",41,"Caribbean",-0.690313022903991,0.288231294260481,-0.978544317164472,0,-0.548198313212016,-0.502718046668331,1.12373984023518,0.474203718164883,NA,NA,5.4,8.4,NA,7.40000951716269,7.48710410546288,7.4079243225596,7.47581953370913
"Honduras",2016,"Honduras","HND",91,"Central America",-0.701432844689951,-0.690313022903991,-0.0111198217859598,0,-0.362219491611159,-0.723663223761183,0.659785467327824,1.12373984023518,47.5,NA,6.5,5.4,0.896240830237287,8.39728289474368,8.4504696240927,8.37839078853578,8.41914292501378
"Hungary",2016,"Hungary","HUN",310,"Eastern Europe",0.306764330570414,-0.701432844689951,1.00819717526037,1,0.283013154759162,0.71054231175382,-0.175332403905412,0.659785467327824,27.8,47.5,11.8,6.5,1.38629703673429,10.0877655276285,10.2401939601461,10.0664138990283,10.2051796906485
"Iceland",2016,"Iceland","ISL",395,"Northern Europe",1.31866811309277,0.306764330570414,1.01190378252235,1,1.18254337352249,1.10591789181471,-1.56719552262747,-0.175332403905412,NA,27.8,12.4,11.8,1.34442799398705,10.6684901701965,10.8372172107019,10.6108334524959,10.7766158922658
"India",2016,"India","IND",750,"Southern Asia",0.0547150367553227,1.31866811309277,-1.26395307633744,1,0.165353083950456,0.35780527464067,0.195831094420471,-1.56719552262747,NA,NA,6.4,12.4,1.34442799398705,8.69299353121993,8.55604086751044,8.63746202380718,8.79150702443172
"Indonesia",2016,"Indonesia","IDN",850,"South-Eastern Asia",0.425375762953986,0.0547150367553227,0.370660726198664,1,0.476582948670258,0.605884069972995,0.335017406292677,0.195831094420471,47.2,NA,8,6.4,1.53640944049844,9.26017760682335,9.50023683417687,9.22019168802656,9.23009409903581
"Iran",2016,"Iran","IRN",630,"Southern Asia",-1.04244071279272,0.425375762953986,-1.46781647574671,0,-1.28072714115009,-0.793435384948399,0.70618090461856,0.335017406292677,37.7,47.2,10,8,NA,9.65046452256919,9.59164087615291,9.61840210593161,9.61372380209766
"Iraq",2016,"Iraq","IRQ",645,"Western Asia",-0.567994983258432,-1.04244071279272,0.474445729534289,0,-0.445720187023788,-0.34379256840856,1.26292615210738,0.70618090461856,NA,37.7,6.9,10,NA,9.54509685181389,9.80273048209344,9.47937465005548,9.67970921825452
"Ireland",2016,"Ireland","IRL",205,"Northern Europe",1.42245311642839,-0.567994983258432,1.99044809968682,1,1.26604406893512,1.16018512829366,-1.3352183361738,1.26292615210738,29.6,NA,12.5,6.9,1.34442799398705,10.9268912636065,11.1115138840076,10.8850415428623,11.0763797431931
"Israel",2016,"Israel","ISR",666,"Western Asia",0.75155720200881,1.42245311642839,-0.670895914419581,1,0.719494062597908,0.842334171774117,-0.917659400557178,-1.3352183361738,35,29.6,13,12.5,1.34442799398705,10.3888107358897,10.470667186815,10.3649863681651,10.4409210969485
"Italy",2016,"Italy","ITA",325,"Southern Europe",1.38909365107051,0.75155720200881,0.637536449061702,1,1.26604406893512,1.09428919828351,-0.128936966614677,-0.917659400557178,33.6,35,10.2,13,1.34442799398705,10.4627890053592,10.5529572439686,10.4537165650769,10.6274574948923
"Jamaica",2016,"Jamaica","JAM",51,"Caribbean",0.985073459513968,1.38909365107051,-0.404020191556544,1,1.00795101038699,0.865591558836523,0.242226531711206,-0.128936966614677,40,33.6,9.7,10.2,1.34442799398705,8.87835804062782,9.07481787807616,8.86996051052395,9.05489022972053
"Japan",2016,"Japan","JPN",740,"Eastern Asia",1.12221792820747,0.985073459513968,0.137144468693506,1,1.04970135809331,1.01676457474216,-1.28882289888306,0.242226531711206,NA,40,12.7,9.7,1.34442799398705,10.503751605616,10.6274574948923,10.4921072037421,10.6248686145513
"Jordan",2016,"Jordan","JOR",663,"Western Asia",-0.820044277073524,1.12221792820747,-1.942262205281,0,-1.10993026416971,-0.192619552502925,-0.175332403905412,-1.28882289888306,NA,NA,10.4,12.7,NA,9.37143829231851,9.09797327536428,9.37058672111828,9.09746752252222
"Kazakhstan",2016,"Kazakhstan","KAZ",705,"Central Asia",-1.13510589434239,-0.820044277073524,-0.315061617268864,0,-1.14408963956578,-1.23144950795704,0.70618090461856,-0.175332403905412,26.3,NA,11.7,10.4,NA,10.0604485653899,10.1378873063544,10.0608331232599,10.1308651205634
"Kenya",2016,"Kenya","KEN",501,"Eastern Africa",-0.249226758727582,-1.13510589434239,0.885879135614806,0,-0.233172962337095,0.249270801682778,0.845367216490766,0.70618090461856,NA,26.3,6.4,11.7,NA,8.07527154629746,8.04491333097973,8.03592636989179,8.00169899219905
"Kosovo",2016,"Kosovo","XKX",347,"Southern Europe",-0.182507828011822,-0.249226758727582,0.0667189307157595,1,0.191921487036293,-0.258515482513074,NA,0.845367216490766,28.2,NA,NA,6.4,1.61688501800772,9.7895346724601,9.36901120841258,9.31397940673567,9.76596060601259
"Kuwait",2016,"Kuwait","KWT",690,"Western Asia",-0.497569445280686,-0.182507828011822,-0.315061617268864,0,-0.825268802535742,0.485720903483901,0.149435657129735,NA,NA,28.2,7.2,NA,NA,11.1242879749683,11.2331154486232,11.1291288893328,11.2251032043819
"Kyrgyzstan",2016,"Kyrgyzstan","KGZ",703,"Central Asia",-0.430850514564927,-0.497569445280686,0.0667189307157595,0,-0.366014977766278,-0.111218697784506,0.752576341909295,0.149435657129735,33.1,NA,10.9,7.2,NA,8.71028982137815,8.18005291362806,8.68440111040014,8.14767055982666
"Latvia",2016,"Latvia","LVA",367,"Northern Europe",1.25194918237701,-0.430850514564927,1.68279969694193,1,1.18633885967761,0.954744875909077,-0.59289133952203,0.752576341909295,34.9,33.1,12.8,10.9,1.35540015726388,10.0588660497156,10.1597098439095,10.031176913677,10.122695737598
"Lebanon",2016,"Lebanon","LBN",660,"Western Asia",-0.42714390730294,1.25194918237701,-1.67909308967995,1,-0.10792191921815,-0.413564729595777,0.752576341909295,-0.59289133952203,NA,34.9,8.6,12.8,2.06620456096463,9.44801779306743,9.45654427123216,9.44659756243577,9.45801001203423
"Lesotho",2016,"Lesotho","LSO",570,"Southern Africa",0.0880745021132024,-0.42714390730294,0.515218409416142,1,0.309581557844999,0.22988964579744,0.242226531711206,0.752576341909295,49.2,NA,6.3,8.6,1.61505304451311,8.01135510916129,8.04496975188469,7.99091546309133,8.00910573341372
"Liberia",2016,"Liberia","LBR",450,"Western Africa",0.184446290924855,0.0880745021132024,0.0963717888116524,1,0.362718364016672,0.3423003499324,0.335017406292677,0.242226531711206,36.7,49.2,4.5,6.3,1.69486920556823,6.63856778916652,7.15033294869562,6.68210859744981,7.18176495345666
"Libya",2016,"Libya","LBY",620,"Northern Africa",-0.897883029575243,0.184446290924855,-1.0823293205001,0,-1.00365665182636,-0.58411890138675,1.40211246397959,0.335017406292677,NA,36.7,7.3,4.5,1.89782285836471,8.99912539152725,8.64888776271364,9.0494671463881,8.72679726255546
"Lithuania",2016,"Lithuania","LTU",368,"Northern Europe",1.27789543321091,-0.897883029575243,2.17577846278616,1,1.09145170579962,1.2144523647726,-0.685682214103501,1.40211246397959,35.4,NA,12.9,7.3,1.35540015726388,10.17282743074,10.3131285066019,10.1377292905164,10.2648812683242
"Luxembourg",2016,"Luxembourg","LUX",212,"Western Europe",1.42245311642839,1.27789543321091,0.144557683217478,1,1.32677184741703,1.02064080591923,-1.70638183449968,-0.685682214103501,29.4,35.4,12.1,12.9,1.34442799398705,11.1426875295139,11.549342689439,11.1243764692384,11.5158635396661
"Madagascar",2016,"Madagascar","MDG",580,"Eastern Africa",-0.649540343022138,1.42245311642839,-2.07199345945053,0,-0.335651088525322,-0.743044379646521,0.845367216490766,-1.70638183449968,NA,29.4,6.1,12.1,0.979242694336136,7.17548971362422,7.47114756922226,7.1608459066643,7.44857586288302
"Malawi",2016,"Malawi","MWI",553,"Eastern Africa",-0.000884072174476935,-0.649540343022138,0.648656270847661,1,-0.0471941407362374,0.551616833494049,0.613390030037089,0.845367216490766,45.9,NA,4.5,6.1,1.65182615940697,6.85646198459459,7.11323227405913,6.86693328446188,7.10757145948364
"Malaysia",2016,"Malaysia","MYS",820,"South-Eastern Asia",-0.938655709457096,-0.000884072174476935,-0.937771637282619,0,-0.92395144256885,-0.735291917292386,-0.221727841196147,0.613390030037089,40.9,45.9,10.2,4.5,NA,10.0295473521969,10.260778605184,10.0022010254722,10.2205186216836
"Mali",2016,"Mali","MLI",432,"Western Africa",-0.208454078845729,-0.938655709457096,0.730201630611367,1,-0.0433986545811178,-0.0220653807119518,0.566994592746354,-0.221727841196147,NA,40.9,2.2,10.2,1.41635020024143,7.38025578842646,7.66876870068571,7.35436233042148,7.63046452757228
"Malta",2016,"Malta","MLT",338,"Southern Europe",0.536573980813585,-0.208454078845729,0.745028059659314,1,0.939632259594841,0.210508489912102,-0.500100464940559,0.566994592746354,27.1,NA,11.3,2.2,1.34442799398705,10.2260057398234,10.5937625266276,10.1878014590801,10.5497066571242
"Mauritius",2016,"Mauritius","MUS",590,"Eastern Africa",1.04437917570575,0.536573980813585,0.507805194892169,1,1.09904267810986,0.861715327659455,-0.453705027649824,-0.500100464940559,38.2,27.1,9.3,11.3,1.34442799398705,9.84437428804362,9.95817996399329,9.81241338813673,9.91090097042814
"Mexico",2016,"Mexico","MEX",70,"Central America",0.158500040090948,1.04437917570575,-0.885879135614806,1,0.506946837911215,0.117478941662481,0.659785467327824,-0.453705027649824,42.1,38.2,8.6,9.3,1.42582002492293,9.6679550744091,9.86000112617714,9.66561100161985,9.80246157566103
"Moldova",2016,"Moldova","MDA",359,"Eastern Europe",0.0287687859214162,0.158500040090948,-0.129731254169532,1,0.085647874692946,0.508978290546306,0.659785467327824,0.659785467327824,33.1,42.1,11.6,8.6,1.38568290363942,8.67436786578824,9.003683005216,8.62497078358967,8.93875762310934
"Mongolia",2016,"Mongolia","MNG",712,"Eastern Asia",0.306764330570414,0.0287687859214162,0.277995544648998,1,0.408264197878107,0.489597134660968,0.288621969001942,0.659785467327824,34.2,33.1,10.1,11.6,1.36523329573259,9.31515073632853,9.4030691616126,9.31820774284519,9.40029592517462
"Montenegro",2016,"Montenegro","MNE",341,"Southern Europe",-0.230693722417648,0.306764330570414,-0.537458052988062,0,-0.343242060835561,0.415948742296684,-0.0361460920332059,0.288621969001942,38.4,34.2,11.4,10.1,1.13566929077993,9.81159153783159,9.72533052028769,9.7834645099364,9.68619911960813
"Morocco",2016,"Morocco","MAR",600,"Northern Africa",-0.653246950284125,-0.230693722417648,-0.422553227866476,0,-0.939133387189328,0.121355172839549,0.335017406292677,-0.0361460920332059,NA,38.4,5.4,11.4,NA,8.93761259130621,8.98678262917926,8.93287262193137,8.97932693371521
"Mozambique",2016,"Mozambique","MOZ",541,"Eastern Africa",-0.419730692778967,-0.653246950284125,0.233516257505158,0,-0.316673657749724,-0.122847391315709,0.79897177920003,0.335017406292677,NA,NA,3.3,5.4,1.02396518732674,7.1608459066643,7.22954398491381,7.15226885603254,7.21041223249387
"Myanmar (Burma)",2016,"Myanmar","MMR",775,"South-eastern Asia",-0.79039141897763,-0.419730692778967,-0.370660726198664,0,-0.570971230142733,-0.754673073177723,0.752576341909295,0.79897177920003,33.8,NA,4.9,3.3,NA,8.7224171414275,8.57431718120775,8.67145815042767,8.5087958467597
"Namibia",2016,"Namibia","NAM",565,"Southern Africa",0.718197736650931,-0.79039141897763,1.50858915562856,1,0.768835382614462,0.683408693514347,-0.360914153068353,0.752576341909295,65,33.8,6.8,4.9,1.37441102943235,9.37084226863021,9.28805337119158,9.38008314656328,9.29903334145341
"Nepal",2016,"Nepal","NPL",790,"Southern Asia",0.340123795928294,0.718197736650931,-0.378073940722637,1,0.336149960930835,0.687284924691415,0.70618090461856,-0.360914153068353,NA,65,4.9,6.8,1.67182801527429,7.8578675593318,7.87801459251566,7.8659554139335,7.87092421070881
"Netherlands",2016,"Netherlands","NLD",210,"Western Europe",1.46322579631024,0.340123795928294,1.12310200038195,1,1.27743052740048,1.22220482712674,-1.79917270908115,0.70618090461856,26.5,NA,12.2,4.9,1.34442799398705,10.8047458615763,10.8535432467749,10.7885558991816,10.826882713526
"New Zealand",2016,"New Zealand","NZL",920,"Australia and New Zealand",1.48175883262018,1.46322579631024,0.0185330363099332,1,1.29640795817608,1.179566284179,-2.1239407701163,-1.79917270908115,32.9,26.5,12.6,12.2,1.34442799398705,10.4352915826873,10.5529572439686,10.4176575775525,10.5228288371959
"Nicaragua",2016,"Nicaragua","NIC",93,"Central America",-1.09433321446053,1.48175883262018,-2.57609204708071,0,-0.730381648657753,-1.46402337858109,0.845367216490766,-2.1239407701163,NA,32.9,6.7,12.6,0.887922179642703,8.49125980938973,8.59293557541671,8.45510499910282,8.55090297035595
"Niger",2016,"Niger","NER",436,"Western Africa",0.117727360209096,-1.09433321446053,1.21206057466963,1,0.127398222399261,0.574874220556455,0.427808280874148,0.845367216490766,NA,NA,1.9,6.7,1.49781213616532,6.80903930604298,7.18574166809462,6.79682371827486,7.15874208639396
"Nigeria",2016,"Nigeria","NGA",475,"Western Africa",0.0213555713974429,0.117727360209096,-0.0963717888116526,1,0.313377044000118,0.0205731622357916,0.752576341909295,0.427808280874148,NA,NA,6.3,1.9,1.75729141163443,8.57979233317276,8.5087958467597,8.61974977974133,8.72261172368749
"North Macedonia",2016,"North Macedonia","MKD",343,"Southern Europe",-0.571701590520419,0.0213555713974429,-0.593057161917862,0,-0.282514282353649,-0.56861397667848,0.335017406292677,0.752576341909295,33.2,NA,9.6,6.3,1.26208371005626,9.53870842969938,9.58907706996163,9.51679512975125,9.55138493882365
"Norway",2016,"Norway","NOR",385,"Northern Europe",1.55218437059792,-0.571701590520419,2.12388596111834,1,1.28502149971072,1.31135814419929,-1.89196358366262,0.335017406292677,25.6,33.2,12.6,9.6,1.34442799398705,11.2436987073679,11.1550617399329,11.242493745925,11.1429117975268
"Pakistan",2016,"Pakistan","PAK",770,"Southern Asia",-0.516102481590619,1.55218437059792,-2.06828685218854,0,-0.366014977766278,-0.401936036064574,0.566994592746354,-1.89196358366262,NA,25.6,5.1,12.6,NA,8.56598335558567,8.48580064595772,8.52833093582669,8.45171940125622
"Palestinian Territories",2016,"Palestine","PSE",NA,"Western Asia",-0.968308567552989,-0.516102481590619,-0.452206085962369,0,-1.13649866725554,-1.09578141675967,NA,0.566994592746354,36.3,NA,9.1,5.1,1.10926872069254,7.88645727097769,8.19466406598142,8.39434736141739,8.56017918407864
"Panama",2016,"Panama","PAN",95,"Central America",0.595879697005371,-0.968308567552989,1.56418826455836,1,0.932041287284602,0.249270801682778,0.288621969001942,NA,46.4,36.3,10,9.1,1.36523329573259,9.97757409588883,10.050345273726,9.94314086441278,10.0088299250948
"Paraguay",2016,"Paraguay","PRY",150,"South America",0.0324753931834028,0.595879697005371,-0.563404303821968,1,0.260240237828445,0.105850248131278,0.659785467327824,0.288621969001942,44.9,46.4,8.4,10,1.40792860180486,9.06009870864564,9.41512306886944,9.03169206054852,9.37582690080206
"Peru",2016,"Peru","PER",135,"South America",0.74043738022285,0.0324753931834028,0.707961987039447,1,0.840949619561733,0.784190704118104,0.427808280874148,0.659785467327824,44.4,44.9,9.2,8.4,1.53101131448252,9.35357454006209,9.49682833585729,9.32500744695431,9.46165587232346
"Philippines",2016,"Philippines","PHL",840,"South-Eastern Asia",-0.204747471583742,0.74043738022285,-0.945184851806592,1,-0.0130347653401616,0.043830549298197,0.427808280874148,0.427808280874148,NA,44.4,9.3,9.2,1.31759329429929,8.88502565805085,8.95858308383133,8.83491938521639,8.89677938444474
"Poland",2016,"Poland","POL",290,"Eastern Europe",0.936887565108142,-0.204747471583742,1.14163503669188,1,1.10283816426498,0.799695628826374,-0.824868525975707,0.427808280874148,28.9,NA,12.3,9.3,1.35540015726388,10.1659287371221,10.2604861915394,10.1389548535392,10.2330418662537
"Portugal",2016,"Portugal","PRT",235,"Southern Europe",1.54477115607395,0.936887565108142,0.607883590965808,1,1.34195379203751,1.20669990241847,-0.824868525975707,-0.824868525975707,33,28.9,9.2,12.3,1.34442799398705,10.2301258800983,10.2804097625923,10.2129922694984,10.246961730018
"Romania",2016,"Romania","ROU",360,"Eastern Europe",0.614412733315305,1.54477115607395,-0.930358422758646,1,0.647379825650637,0.757057085878631,-0.175332403905412,-0.824868525975707,33.2,33,11,9.2,1.36523329573259,9.84760479528845,10.0233775264677,9.93056755693987,9.96044622179377
"Russia",2016,"Russia","RUS",365,"Eastern Europe",-1.14622571612835,0.614412733315305,-1.76063844944365,0,-1.09474831954923,-1.31672659385252,0.70618090461856,-0.175332403905412,33.4,33.2,11.8,11,0.452910813657838,10.0460282393182,10.1010940278358,10.0483668138542,10.0347147205105
"Rwanda",2016,"Rwanda","RWA",517,"Eastern Africa",-1.01649446195882,-1.14622571612835,0.129731254169532,0,-1.11372575032483,-0.878712470843886,-0.453705027649824,0.70618090461856,50.4,33.4,4.1,11.8,NA,7.46221493976819,7.58602494494029,7.42416528104203,7.54365501278733
"São Tomé & Príncipe",2016,"São Tomé & Príncipe","STP",403,"Middle Africa",0.79603648915265,-1.01649446195882,1.81253095111147,1,0.738471493373506,0.954744875909077,-0.0825415293239413,-0.453705027649824,37.6,50.4,5.8,4.1,1.37744062825261,8.19973896063079,8.06577799258993,8.17751582384608,8.03390422069235
"Saudi Arabia",2016,"Saudi Arabia","SAU",670,"Western Asia",-1.44646090434927,0.79603648915265,-2.24249739350191,0,-1.98668756600232,-1.85939895864198,-0.0825415293239413,-0.0825415293239413,NA,37.6,9.7,5.8,NA,10.7679374717409,10.7726836747688,10.7734620575329,10.8508123669907
"Senegal",2016,"Senegal","SEN",433,"Western Africa",0.32159075961836,-1.44646090434927,1.76805166396763,1,0.347536419396194,0.633017688212469,-0.0361460920332059,-0.0825415293239413,NA,NA,2.9,9.7,1.35540015726388,7.84149292446001,8.11591259195257,7.80220931624712,8.07206147604207
"Serbia",2016,"Serbia","SRB",345,"Southern Europe",-0.304825867657381,0.32159075961836,-0.626416627275742,0,-0.255945879267812,0.121355172839549,0.103040219839,-0.0361460920332059,33.5,NA,11.1,2.9,1.50614541278659,9.54688403461792,9.65848200245742,9.51458453272694,9.61008832494923
"Sierra Leone",2016,"Sierra Leone","SLE",451,"Western Africa",-0.44938355087486,-0.304825867657381,-0.144557683217479,1,-0.10412643306303,-0.479460659605926,0.659785467327824,0.103040219839,40.3,33.5,3.4,11.1,1.43160305112169,6.97541392745595,7.30671740598321,6.94022246911964,7.25643477984547
"Singapore",2016,"Singapore","SGP",830,"South-Eastern Asia",-0.401197656469034,-0.44938355087486,0.0481858944058263,0,-0.460902131644267,0.222137183443305,-1.84556814637188,0.659785467327824,38.6,40.3,11.5,3.4,NA,11.1151308631663,11.4266590587314,11.1140883431523,11.3974118478003
"Slovakia",2016,"Slovakia","SVK",317,"Eastern Europe",1.15928400082734,-0.401197656469034,1.56048165729637,1,1.19772531814297,0.776438241763968,-0.314518715777618,-1.84556814637188,23.7,38.6,12.6,11.5,1.40114911549927,10.192905617281,10.3538412828062,10.1618437956061,10.3238186247275
"Slovenia",2016,"Slovenia","SVN",349,"Southern Europe",1.40762668738045,1.15928400082734,0.248342686553105,1,1.22429372122881,1.17181382182486,-0.778473088684972,-0.314518715777618,24.7,23.7,12,12.6,1.36523329573259,10.2667755817451,10.3826147451698,10.2427060148254,10.3422978911734
"South Africa",2016,"South Africa","ZAF",560,"Southern Africa",0.629239162363251,1.40762668738045,-0.778387525017194,1,0.639788853340398,0.768685779409833,-0.0361460920332059,-0.778473088684972,NA,24.7,10.2,12,1.42582002492293,9.38840287184975,9.48580470108881,9.39715183404299,9.48616765795138
"South Korea",2016,"South Korea","KOR",732,"Eastern Asia",0.651478805935171,0.629239162363251,0.0222396435719199,1,0.575265588703366,0.927611257669604,-0.407309590359089,-0.0361460920332059,32.3,NA,12.2,10.2,1.34442799398705,10.4954598897216,10.5248569781235,10.4720913980215,10.4276965246567
"Spain",2016,"Spain","ESP",230,"Southern Europe",1.40021347285647,0.651478805935171,0.748734666921301,1,1.27743052740048,1.11754658534592,-0.639286776812766,-0.407309590359089,33.9,32.3,9.8,12.2,1.34442799398705,10.359519024215,10.4478110436999,10.4155923578005,10.1401242439279
"Sri Lanka",2016,"Sri Lanka","LKA",780,"Southern Asia",0.0621282512792959,1.40021347285647,-1.33808522157718,1,0.404468711722987,0.0787166298918053,0.381412843583412,-0.639286776812766,48.6,33.9,10.9,9.8,1.05078427626215,9.31632069551342,9.42090693208714,9.28117155273677,9.3777685475478
"Sudan",2016,"Sudan","SDN",625,"Northern Africa",-1.28337018482185,0.0621282512792959,-1.34549843610115,0,-0.980883734895643,-1.83614157157958,1.40211246397959,0.381412843583412,NA,48.6,3.6,10.9,NA,8.22951111896446,8.37045318721465,8.22228507387272,8.35005158911146
"Suriname",2016,"Suriname","SUR",115,"South America",0.914647921536222,-1.28337018482185,2.19801810635808,1,0.992769065766515,0.760933317055698,-0.0361460920332059,1.40211246397959,46.7,NA,9.1,3.6,1.35765772573483,9.58897505743511,9.58897505743511,9.64620208981594,9.64620208981594
"Sweden",2016,"Sweden","SWE",380,"Northern Europe",1.60407687226574,0.914647921536222,0.689428950729514,1,1.34574927819263,1.28810075713689,-2.03114989553483,-0.0361460920332059,26.3,46.7,12.4,9.1,1.34442799398705,10.7003413818697,10.8312126144629,10.6796882882314,10.8096316526818
"Switzerland",2016,"Switzerland","CHE",225,"Western Europe",1.58925044321779,1.60407687226574,-0.0148264290479465,1,1.32297636126191,1.29972945066809,-1.93835902095336,-2.03114989553483,28.8,26.3,13.4,12.4,1.34442799398705,11.0323703642225,11.0070214653309,11.0264021337272,10.9906758842206
"Taiwan",2016,"Taiwan","TWN",713,"Eastern Asia",0.985073459513968,1.58925044321779,-0.604176983703822,1,0.962405176525558,0.861715327659455,-0.778473088684972,-1.93835902095336,29.8,28.8,NA,13.4,1.44527666837709,10.6526369232114,10.5453316401791,10.6407712285842,10.3052719862795
"Tajikistan",2016,"Tajikistan","TJK",702,"Central Asia",-1.39456840268145,0.985073459513968,-2.37964186219542,0,-1.41356915657927,-1.94467604453747,0.891762653781501,-0.778473088684972,NA,29.8,10.6,NA,NA,8.17301131172497,8.00745440270892,8.12118324207883,7.95490908142817
"Tanzania",2016,"Tanzania","TZA",510,"Eastern Africa",-0.204747471583742,-1.39456840268145,1.18982093109771,0,-0.293900740819007,0.489597134660968,0.566994592746354,0.891762653781501,44.4,NA,6,10.6,1.54380872169379,7.83122021460429,7.94825353055498,7.79523492900217,7.90153848807376
"Thailand",2016,"Thailand","THA",800,"South-Eastern Asia",-1.19441161053417,-0.204747471583742,-0.989664138950432,0,-1.50086533814702,-1.13066749735328,0.427808280874148,0.566994592746354,39.8,44.4,7.6,6,1.08249969200187,9.57087784672921,9.81595847486173,9.54237420199846,9.80463470551027
"Togo",2016,"Togo","TGO",461,"Western Africa",-0.582821412306379,-1.19441161053417,0.611590198227795,1,-0.0244212238055202,-0.878712470843886,0.566994592746354,0.427808280874148,NA,39.8,4.8,7.6,2.15302563633277,7.32317071794347,7.39541815440363,7.30114780585603,7.35618696833524
"Trinidad & Tobago",2016,"Trinidad & Tobago","TTO",52,"Caribbean",0.699664700340997,-0.582821412306379,1.28248611264738,1,0.681539201046713,0.881096483544793,0.427808280874148,0.566994592746354,NA,NA,11,4.8,1.34442799398705,10.2873203605172,10.3587501695038,10.3382525296892,10.4187562397523
"Tunisia",2016,"Tunisia","TUN",616,"Northern Africa",0.821982739986556,0.699664700340997,0.122318039645559,1,0.715698576442789,1.05165065533577,0.149435657129735,0.427808280874148,NA,NA,7.1,11,1.72293147738894,9.27058845232154,9.36877087559253,9.26936371242564,9.3570825670535
