country,year,item,r,n,survey,cc_rank,y_claassen
Mexico,2005,evdemoc_wvs,1,118.0979123,wvs_combo,313,NA
Mexico,2005,evdemoc_wvs,2,181.1501875,wvs_combo,313,NA
Mexico,2005,evdemoc_wvs,3,853.7077898,wvs_combo,313,NA
Mexico,2005,evdemoc_wvs,4,402.3335656,wvs_combo,313,NA
Mexico,2005,impdemoc_wvs,1,113.0937635,wvs_combo,313,NA
Mexico,2005,impdemoc_wvs,2,8.006638122,wvs_combo,313,NA
Mexico,2005,impdemoc_wvs,3,10.00829765,wvs_combo,313,NA
Mexico,2005,impdemoc_wvs,4,14.01161671,wvs_combo,313,NA
Mexico,2005,impdemoc_wvs,5,56.04646685,wvs_combo,313,NA
Mexico,2005,impdemoc_wvs,6,49.0406585,wvs_combo,313,NA
Mexico,2005,impdemoc_wvs,7,60.04978592,wvs_combo,313,NA
Mexico,2005,impdemoc_wvs,8,168.1394006,wvs_combo,313,NA
Mexico,2005,impdemoc_wvs,9,177.1468685,wvs_combo,313,NA
Mexico,2005,impdemoc_wvs,10,905.7509376,wvs_combo,313,NA
Mexico,2005,strong_wvs,1,236.1958246,wvs_combo,313,NA
Mexico,2005,strong_wvs,2,715.5932822,wvs_combo,313,NA
Mexico,2005,strong_wvs,3,479.3974576,wvs_combo,313,NA
Mexico,2005,strong_wvs,4,129.1070397,wvs_combo,313,NA
Mexico,2005,threestate_lb,1,212.9820142,lb2005,313,NA
Mexico,2005,threestate_lb,2,284.1066769,lb2005,313,NA
Mexico,2005,threestate_lb,3,703.3850729,lb2005,313,NA
Mexico,2006,church_amb,1,59.99965761,amb_combo,313,NA
Mexico,2006,church_amb,2,55.99968044,amb_combo,313,NA
Mexico,2006,church_amb,3,130.9992524,amb_combo,313,NA
Mexico,2006,church_amb,4,205.9988245,amb_combo,313,NA
Mexico,2006,church_amb,5,300.9982823,amb_combo,313,NA
Mexico,2006,church_amb,6,321.9981625,amb_combo,313,NA
Mexico,2006,church_amb,7,389.9977745,amb_combo,313,NA
Mexico,2006,church_lb,1,139.2389048,lb2006,313,NA
Mexico,2006,church_lb,2,241.7203482,lb2006,313,NA
Mexico,2006,church_lb,3,635.0934583,lb2006,313,NA
Mexico,2006,church_lb,4,184.8992271,lb2006,313,NA
Mexico,2006,strong_amb_1,1,169.9990299,amb_combo,313,NA
Mexico,2006,strong_amb_1,2,1263.992787,amb_combo,313,NA
Mexico,2006,threestate_amb,1,183.99895,amb_combo,313,NA
Mexico,2006,threestate_amb,2,179.9989728,amb_combo,313,NA
Mexico,2006,threestate_amb,3,992.9943334,amb_combo,313,NA
Mexico,2006,threestate_lb,1,334.9902246,lb2006,313,NA
Mexico,2006,threestate_lb,2,217.7531855,lb2006,313,NA
Mexico,2006,threestate_lb,3,648.2085283,lb2006,313,NA
Mexico,2007,church_lb,1,127.9999976,lb2007,313,NA
Mexico,2007,church_lb,2,283.9999947,lb2007,313,NA
Mexico,2007,church_lb,3,610.9999886,lb2007,313,NA
Mexico,2007,church_lb,4,176.9999967,lb2007,313,NA
Mexico,2007,impdemoc_pew,1,30.91965293,pew2007,313,NA
Mexico,2007,impdemoc_pew,2,66.55970739,pew2007,313,NA
Mexico,2007,impdemoc_pew,3,275.6284982,pew2007,313,NA
Mexico,2007,impdemoc_pew,4,454.8929392,pew2007,313,NA
Mexico,2007,strong_pew,1,284.2190333,pew2007,313,NA
Mexico,2007,strong_pew,2,543.7817643,pew2007,313,NA
Mexico,2007,threestate_lb,1,265.9999951,lb2007,313,NA
Mexico,2007,threestate_lb,2,357.9999933,lb2007,313,NA
Mexico,2007,threestate_lb,3,575.9999893,lb2007,313,NA
Mexico,2008,church_amb,1,78.99954919,amb_combo,313,NA
Mexico,2008,church_amb,2,69.99960054,amb_combo,313,NA
Mexico,2008,church_amb,3,117.9993266,amb_combo,313,NA
Mexico,2008,church_amb,4,206.9988188,amb_combo,313,NA
Mexico,2008,church_amb,5,283.9983794,amb_combo,313,NA
Mexico,2008,church_amb,6,328.9981226,amb_combo,313,NA
Mexico,2008,church_amb,7,400.9977117,amb_combo,313,NA
Mexico,2008,church_lb,1,110.0207106,lb2008,313,NA
Mexico,2008,church_lb,2,260.0489523,lb2008,313,NA
Mexico,2008,church_lb,3,678.1276526,lb2008,313,NA
Mexico,2008,church_lb,4,152.0286183,lb2008,313,NA
Mexico,2008,strong_amb_1,1,220.9987389,amb_combo,313,NA
Mexico,2008,strong_amb_1,2,1272.992736,amb_combo,313,NA
Mexico,2008,threestate_amb,1,184.9989443,amb_combo,313,NA
Mexico,2008,threestate_amb,2,178.9989785,amb_combo,313,NA
Mexico,2008,threestate_amb,3,1094.993751,amb_combo,313,NA
Mexico,2008,threestate_lb,1,298.0561069,lb2008,313,NA
Mexico,2008,threestate_lb,2,384.0722988,lb2008,313,NA
Mexico,2008,threestate_lb,3,518.0975281,lb2008,313,NA
Mexico,2009,church_lb,1,144,lb2009,313,NA
Mexico,2009,church_lb,2,312,lb2009,313,NA
Mexico,2009,church_lb,3,588.0000001,lb2009,313,NA
Mexico,2009,church_lb,4,156,lb2009,313,NA
Mexico,2009,threestate_lb,1,293,lb2009,313,NA
Mexico,2009,threestate_lb,2,402,lb2009,313,NA
Mexico,2009,threestate_lb,3,505,lb2009,313,NA
Mexico,2010,church_amb,1,54.99968614,amb_combo,313,NA
Mexico,2010,church_amb,2,62.99964049,amb_combo,313,NA
Mexico,2010,church_amb,3,140.9991954,amb_combo,313,NA
Mexico,2010,church_amb,4,274.9984307,amb_combo,313,NA
Mexico,2010,church_amb,5,309.998231,amb_combo,313,NA
Mexico,2010,church_amb,6,284.9983736,amb_combo,313,NA
Mexico,2010,church_amb,7,347.9980141,amb_combo,313,NA
Mexico,2010,church_lb,1,113,lb2010,313,NA
Mexico,2010,church_lb,2,283.0000001,lb2010,313,NA
Mexico,2010,church_lb,3,680.0000002,lb2010,313,NA
Mexico,2010,church_lb,4,124,lb2010,313,NA
Mexico,2010,strong_amb_1,1,245.9985962,amb_combo,313,NA
Mexico,2010,strong_amb_1,2,1237.992935,amb_combo,313,NA
Mexico,2010,threestate_amb,1,236.9986476,amb_combo,313,NA
Mexico,2010,threestate_amb,2,163.9990641,amb_combo,313,NA
Mexico,2010,threestate_amb,3,1036.994082,amb_combo,313,NA
Mexico,2010,threestate_lb,1,224.0000001,lb2010,313,NA
Mexico,2010,threestate_lb,2,392.0000001,lb2010,313,NA
Mexico,2010,threestate_lb,3,584.0000002,lb2010,313,NA
Mexico,2011,church_lb,1,178.0000001,lb2011,313,NA
Mexico,2011,church_lb,2,367.0000001,lb2011,313,NA
Mexico,2011,church_lb,3,580.0000002,lb2011,313,NA
Mexico,2011,church_lb,4,75.00000002,lb2011,313,NA
Mexico,2011,threestate_lb,1,289.0000001,lb2011,313,NA
Mexico,2011,threestate_lb,2,436.0000001,lb2011,313,NA
Mexico,2011,threestate_lb,3,475.0000002,lb2011,313,NA
Mexico,2012,army_wvs,1,186.1543363,wvs_combo,313,NA
Mexico,2012,army_wvs,2,886.735172,wvs_combo,313,NA
Mexico,2012,army_wvs,3,699.5800059,wvs_combo,313,NA
Mexico,2012,army_wvs,4,229.1900162,wvs_combo,313,NA
Mexico,2012,church_amb,1,43.99974891,amb_combo,313,NA
Mexico,2012,church_amb,2,53.99969185,amb_combo,313,NA
Mexico,2012,church_amb,3,143.9991783,amb_combo,313,NA
Mexico,2012,church_amb,4,282.9983851,amb_combo,313,NA
Mexico,2012,church_amb,5,295.9983109,amb_combo,313,NA
Mexico,2012,church_amb,6,304.9982595,amb_combo,313,NA
Mexico,2012,church_amb,7,362.9979285,amb_combo,313,NA
Mexico,2012,evdemoc_wvs,1,125.1037207,wvs_combo,313,NA
Mexico,2012,evdemoc_wvs,2,230.190846,wvs_combo,313,NA
Mexico,2012,evdemoc_wvs,3,1252.038036,wvs_combo,313,NA
Mexico,2012,evdemoc_wvs,4,394.3269275,wvs_combo,313,NA
Mexico,2012,impdemoc_wvs,1,81.06721099,wvs_combo,313,NA
Mexico,2012,impdemoc_wvs,2,16.01327624,wvs_combo,313,NA
Mexico,2012,impdemoc_wvs,3,24.01991437,wvs_combo,313,NA
Mexico,2012,impdemoc_wvs,4,19.01576554,wvs_combo,313,NA
Mexico,2012,impdemoc_wvs,5,101.0838063,wvs_combo,313,NA
Mexico,2012,impdemoc_wvs,6,86.07135981,wvs_combo,313,NA
Mexico,2012,impdemoc_wvs,7,107.0887849,wvs_combo,313,NA
Mexico,2012,impdemoc_wvs,8,240.1991437,wvs_combo,313,NA
Mexico,2012,impdemoc_wvs,9,218.1808888,wvs_combo,313,NA
Mexico,2012,impdemoc_wvs,10,1108.91938,wvs_combo,313,NA
Mexico,2012,strong_amb_1,1,220.9987389,amb_combo,313,NA
Mexico,2012,strong_amb_1,2,1271.992741,amb_combo,313,NA
Mexico,2012,strong_wvs,1,187.1551661,wvs_combo,313,NA
Mexico,2012,strong_wvs,2,1005.833914,wvs_combo,313,NA
Mexico,2012,strong_wvs,3,608.5044973,wvs_combo,313,NA
Mexico,2012,strong_wvs,4,200.1659531,wvs_combo,313,NA
Mexico,2012,threestate_amb,1,165.9990527,amb_combo,313,NA
Mexico,2012,threestate_amb,2,205.9988245,amb_combo,313,NA
Mexico,2012,threestate_amb,3,1094.993751,amb_combo,313,NA
Mexico,2013,church_lb,1,127.0419354,lb2013,313,NA
Mexico,2013,church_lb,2,284.0937767,lb2013,313,NA
Mexico,2013,church_lb,3,634.2093466,lb2013,313,NA
Mexico,2013,church_lb,4,155.051181,lb2013,313,NA
Mexico,2013,strong_pew,1,270.75617,pew2013,313,NA
Mexico,2013,strong_pew,2,729.2195295,pew2013,313,NA
Mexico,2013,threestate_lb,1,312.1030223,lb2013,313,NA
Mexico,2013,threestate_lb,2,446.1472691,lb2013,313,NA
Mexico,2013,threestate_lb,3,442.1459483,lb2013,313,NA
Mexico,2013,threestate_pew,1,280.2070609,pew2013,313,NA
Mexico,2013,threestate_pew,2,117.9986106,pew2013,313,NA
Mexico,2013,threestate_pew,3,601.770028,pew2013,313,NA
Mexico,2014,church_amb,1,55.99968044,amb_combo,313,NA
Mexico,2014,church_amb,2,53.99969185,amb_combo,313,NA
Mexico,2014,church_amb,3,148.9991497,amb_combo,313,NA
Mexico,2014,church_amb,4,285.9983679,amb_combo,313,NA
Mexico,2014,church_amb,5,318.9981796,amb_combo,313,NA
Mexico,2014,church_amb,6,206.9988188,amb_combo,313,NA
Mexico,2014,church_amb,7,373.9978658,amb_combo,313,NA
Mexico,2014,threestate_amb,1,259.9985163,amb_combo,313,NA
Mexico,2014,threestate_amb,2,199.9988587,amb_combo,313,NA
Mexico,2014,threestate_amb,3,949.9945788,amb_combo,313,NA
Mexico,2015,church_lb,1,135.4636279,lb2015,313,NA
Mexico,2015,church_lb,2,349.1951297,lb2015,313,NA
Mexico,2015,church_lb,3,511.7514832,lb2015,313,NA
Mexico,2015,church_lb,4,207.7108961,lb2015,313,NA
Mexico,2015,impdemoc_pew,1,36.74926944,pew2015,313,NA
Mexico,2015,impdemoc_pew,2,93.73577478,pew2015,313,NA
Mexico,2015,impdemoc_pew,3,277.3746159,pew2015,313,NA
Mexico,2015,impdemoc_pew,4,592.2674765,pew2015,313,NA
Mexico,2015,threestate_lb,1,247.8482674,lb2015,313,NA
Mexico,2015,threestate_lb,2,373.2775524,lb2015,313,NA
Mexico,2015,threestate_lb,3,582.9953171,lb2015,313,NA
Mexico,2016,church_amb,1,142.999184,amb_combo,313,NA
Mexico,2016,church_amb,2,86.99950353,amb_combo,313,NA
Mexico,2016,church_amb,3,181.9989614,amb_combo,313,NA
Mexico,2016,church_amb,4,337.9980712,amb_combo,313,NA
Mexico,2016,church_amb,5,326.998134,amb_combo,313,NA
Mexico,2016,church_amb,6,190.9989101,amb_combo,313,NA
Mexico,2016,church_amb,7,211.9987902,amb_combo,313,NA
Mexico,2016,church_lb,1,125.845625,lb2016,313,NA
Mexico,2016,church_lb,2,265.9202036,lb2016,313,NA
Mexico,2016,church_lb,3,535.4963993,lb2016,313,NA
Mexico,2016,church_lb,4,273.0833508,lb2016,313,NA
Mexico,2016,threestate_lb,1,311.1507962,lb2016,313,NA
Mexico,2016,threestate_lb,2,336.5907925,lb2016,313,NA
Mexico,2016,threestate_lb,3,552.60399,lb2016,313,NA
Mexico,2017,army_pew,1,131.2915293,pew2017,313,NA
Mexico,2017,army_pew,2,340.0279112,pew2017,313,NA
Mexico,2017,army_pew,3,294.5324203,pew2017,313,NA
Mexico,2017,army_pew,4,234.1481381,pew2017,313,NA
Mexico,2017,church_lb,1,107.35774,lb2017,313,NA
Mexico,2017,church_lb,2,443.4777673,lb2017,313,NA
Mexico,2017,church_lb,3,567.8923445,lb2017,313,NA
Mexico,2017,church_lb,4,85.28418602,lb2017,313,NA
Mexico,2017,evdemoc_pew,1,192.6302542,pew2017,313,NA
Mexico,2017,evdemoc_pew,2,234.2148745,pew2017,313,NA
Mexico,2017,evdemoc_pew,3,486.5746007,pew2017,313,NA
Mexico,2017,evdemoc_pew,4,86.58026942,pew2017,313,NA
Mexico,2017,strong_pew.1,1,74.97328396,pew2017,313,NA
Mexico,2017,strong_pew.1,2,253.9923758,pew2017,313,NA
Mexico,2017,strong_pew.1,3,337.1545472,pew2017,313,NA
Mexico,2017,strong_pew.1,4,333.8797918,pew2017,313,NA
Mexico,2017,threestate_lb,1,287.9595457,lb2017,313,NA
Mexico,2017,threestate_lb,2,462.5412912,lb2017,313,NA
Mexico,2017,threestate_lb,3,453.5112009,lb2017,313,NA
Mexico,2019,church_amb,1,45.9997375,amb_combo,313,NA
Mexico,2019,church_amb,2,59.99965761,amb_combo,313,NA
Mexico,2019,church_amb,3,140.9991954,amb_combo,313,NA
Mexico,2019,church_amb,4,316.998191,amb_combo,313,NA
Mexico,2019,church_amb,5,435.997512,amb_combo,313,NA
Mexico,2019,church_amb,6,269.9984592,amb_combo,313,NA
Mexico,2019,church_amb,7,242.9986133,amb_combo,313,NA
Peru,1995,threestate_lb,1,406.7590324,lb1995,296,NA
Peru,1995,threestate_lb,2,174.0411508,lb1995,296,NA
Peru,1995,threestate_lb,3,638.4823931,lb1995,296,NA
Peru,1996,army_wvs,1,214.1775698,wvs_combo,296,NA
Peru,1996,army_wvs,2,129.1070397,wvs_combo,296,NA
Peru,1996,army_wvs,3,306.2539082,wvs_combo,296,NA
Peru,1996,army_wvs,4,562.4663281,wvs_combo,296,NA
Peru,1996,church_wvs,1,189.1568256,wvs_combo,296,NA
Peru,1996,church_wvs,2,118.0979123,wvs_combo,296,NA
Peru,1996,church_wvs,3,586.4862424,wvs_combo,296,NA
Peru,1996,church_wvs,4,318.2638654,wvs_combo,296,NA
Peru,1996,evdemoc_wvs,1,158.1311029,wvs_combo,296,NA
Peru,1996,evdemoc_wvs,2,53.04397756,wvs_combo,296,NA
Peru,1996,evdemoc_wvs,3,520.4314779,wvs_combo,296,NA
Peru,1996,evdemoc_wvs,4,480.3982873,wvs_combo,296,NA
Peru,1996,strong_wvs,1,307.2547379,wvs_combo,296,NA
Peru,1996,strong_wvs,2,234.1941651,wvs_combo,296,NA
Peru,1996,strong_wvs,3,255.2115901,wvs_combo,296,NA
Peru,1996,strong_wvs,4,415.3443526,wvs_combo,296,NA
Peru,1996,threestate_lb,1,276.9999616,lb1996,296,NA
Peru,1996,threestate_lb,2,170.9999763,lb1996,296,NA
Peru,1996,threestate_lb,3,751.9998957,lb1996,296,NA
Peru,1997,threestate_lb,1,286.9959905,lb1997,296,NA
Peru,1997,threestate_lb,2,135.9981,lb1997,296,NA
Peru,1997,threestate_lb,3,630.9911847,lb1997,296,NA
Peru,1998,threestate_lb,1,206.0101538,lb1998,296,NA
Peru,1998,threestate_lb,2,182.0089708,lb1998,296,NA
Peru,1998,threestate_lb,3,657.0323836,lb1998,296,NA
Peru,2000,threestate_lb,1,244.0418464,lb2000,296,NA
Peru,2000,threestate_lb,2,132.0226382,lb2000,296,NA
Peru,2000,threestate_lb,3,670.114906,lb2000,296,NA
Peru,2001,army_wvs,1,185.1535066,wvs_combo,296,NA
Peru,2001,army_wvs,2,127.1053802,wvs_combo,296,NA
Peru,2001,army_wvs,3,597.4953699,wvs_combo,296,NA
Peru,2001,army_wvs,4,592.491221,wvs_combo,296,NA
Peru,2001,church_wvs,1,116.0962528,wvs_combo,296,NA
Peru,2001,church_wvs,2,129.1070397,wvs_combo,296,NA
Peru,2001,church_wvs,3,828.6870456,wvs_combo,296,NA
Peru,2001,church_wvs,4,428.3551395,wvs_combo,296,NA
Peru,2001,evdemoc_wvs,1,86.07135981,wvs_combo,296,NA
Peru,2001,evdemoc_wvs,2,81.06721099,wvs_combo,296,NA
Peru,2001,evdemoc_wvs,3,594.4928806,wvs_combo,296,NA
Peru,2001,evdemoc_wvs,4,740.6140263,wvs_combo,296,NA
Peru,2001,strong_wvs,1,375.311162,wvs_combo,296,NA
Peru,2001,strong_wvs,2,291.2414617,wvs_combo,296,NA
Peru,2001,strong_wvs,3,554.45969,wvs_combo,296,NA
Peru,2001,strong_wvs,4,281.233164,wvs_combo,296,NA
Peru,2001,threestate_lb,1,253.2684508,lb2001,296,NA
Peru,2001,threestate_lb,2,135.1432445,lb2001,296,NA
Peru,2001,threestate_lb,3,635.6737797,lb2001,296,NA
Peru,2002,church_lb,1,279.3931786,lb2002,296,NA
Peru,2002,church_lb,2,243.7640903,lb2002,296,NA
Peru,2002,church_lb,3,533.3219022,lb2002,296,NA
Peru,2002,church_lb,4,171.5014495,lb2002,296,NA
Peru,2002,impdemoc_pew,1,29.72689763,pew2002,296,NA
Peru,2002,impdemoc_pew,2,27.88095318,pew2002,296,NA
Peru,2002,impdemoc_pew,3,194.5973063,pew2002,296,NA
Peru,2002,impdemoc_pew,4,449.6602811,pew2002,296,NA
Peru,2002,strong_pew,1,319.7859026,pew2002,296,NA
Peru,2002,strong_pew,2,382.0795356,pew2002,296,NA
Peru,2002,threestate_lb,1,387.4297785,lb2002,296,NA
Peru,2002,threestate_lb,2,162.9976135,lb2002,296,NA
Peru,2002,threestate_lb,3,677.5532285,lb2002,296,NA
Peru,2003,church_lb,1,156.9359189,lb2003,296,NA
Peru,2003,church_lb,2,342.9652366,lb2003,296,NA
Peru,2003,church_lb,3,610.281707,lb2003,296,NA
Peru,2003,church_lb,4,89.82870855,lb2003,296,NA
Peru,2003,threestate_lb,1,328.4946996,lb2003,296,NA
Peru,2003,threestate_lb,2,273.7126055,lb2003,296,NA
Peru,2003,threestate_lb,3,597.804266,lb2003,296,NA
Peru,2004,church_lb,1,176.1528019,lb2004,296,NA
Peru,2004,church_lb,2,341.4783005,lb2004,296,NA
Peru,2004,church_lb,3,599.9919149,lb2004,296,NA
Peru,2004,church_lb,4,82.88110992,lb2004,296,NA
Peru,2004,threestate_lb,1,377.1430318,lb2004,296,NA
Peru,2004,threestate_lb,2,281.8146788,lb2004,296,NA
Peru,2004,threestate_lb,3,541.5464165,lb2004,296,NA
Peru,2005,church_lb,1,177.4939647,lb2005,296,NA
Peru,2005,church_lb,2,289.6065778,lb2005,296,NA
Peru,2005,church_lb,3,614.6874221,lb2005,296,NA
Peru,2005,church_lb,4,118.6847664,lb2005,296,NA
Peru,2005,threestate_lb,1,427.55163,lb2005,296,NA
Peru,2005,threestate_lb,2,296.7048853,lb2005,296,NA
Peru,2005,threestate_lb,3,476.2162158,lb2005,296,NA
Peru,2006,army_wvs,1,253.7650177,wvs_combo,296,NA
Peru,2006,army_wvs,2,293.4891786,wvs_combo,296,NA
Peru,2006,army_wvs,3,379.0775991,wvs_combo,296,NA
Peru,2006,army_wvs,4,574.9128524,wvs_combo,296,NA
Peru,2006,church_amb,1,85.99950924,amb_combo,296,NA
Peru,2006,church_amb,2,111.9993609,amb_combo,296,NA
Peru,2006,church_amb,3,176.9989899,amb_combo,296,NA
Peru,2006,church_amb,4,287.9983565,amb_combo,296,NA
Peru,2006,church_amb,5,266.9984764,amb_combo,296,NA
Peru,2006,church_amb,6,242.9986133,amb_combo,296,NA
Peru,2006,church_amb,7,248.9985791,amb_combo,296,NA
Peru,2006,church_cses,1,217.0011589,cses_combo,296,NA
Peru,2006,church_cses,2,457.0024406,cses_combo,296,NA
Peru,2006,church_cses,3,1078.005757,cses_combo,296,NA
Peru,2006,church_cses,4,280.0014953,cses_combo,296,NA
Peru,2006,church_lb,1,148.1174057,lb2006,296,NA
Peru,2006,church_lb,2,227.180075,lb2006,296,NA
Peru,2006,church_lb,3,683.5418116,lb2006,296,NA
Peru,2006,church_lb,4,142.112646,lb2006,296,NA
Peru,2006,evdemoc_wvs,1,158.0691345,wvs_combo,296,NA
Peru,2006,evdemoc_wvs,2,100.8175614,wvs_combo,296,NA
Peru,2006,evdemoc_wvs,3,590.3315513,wvs_combo,296,NA
Peru,2006,evdemoc_wvs,4,652.0264007,wvs_combo,296,NA
Peru,2006,impdemoc_wvs,1,90.04124559,wvs_combo,296,NA
Peru,2006,impdemoc_wvs,2,33.33689016,wvs_combo,296,NA
Peru,2006,impdemoc_wvs,3,16.83830036,wvs_combo,296,NA
Peru,2006,impdemoc_wvs,4,15.60917882,wvs_combo,296,NA
Peru,2006,impdemoc_wvs,5,64.794443,wvs_combo,296,NA
Peru,2006,impdemoc_wvs,6,77.53237327,wvs_combo,296,NA
Peru,2006,impdemoc_wvs,7,107.2041645,wvs_combo,296,NA
Peru,2006,impdemoc_wvs,8,207.9206174,wvs_combo,296,NA
Peru,2006,impdemoc_wvs,9,169.6233314,wvs_combo,296,NA
Peru,2006,impdemoc_wvs,10,718.3441033,wvs_combo,296,NA
Peru,2006,strong_amb_1,1,246.9985905,amb_combo,296,NA
Peru,2006,strong_amb_1,2,1168.993329,amb_combo,296,NA
Peru,2006,strong_wvs,1,392.2306079,wvs_combo,296,NA
Peru,2006,strong_wvs,2,404.1637443,wvs_combo,296,NA
Peru,2006,strong_wvs,3,442.8369279,wvs_combo,296,NA
Peru,2006,strong_wvs,4,262.0133678,wvs_combo,296,NA
Peru,2006,threestate_amb,1,275.998425,amb_combo,296,NA
Peru,2006,threestate_amb,2,165.9990527,amb_combo,296,NA
Peru,2006,threestate_amb,3,933.9946701,amb_combo,296,NA
Peru,2006,threestate_lb,1,347.2752688,lb2006,296,NA
Peru,2006,threestate_lb,2,198.1570698,lb2006,296,NA
Peru,2006,threestate_lb,3,655.5195997,lb2006,296,NA
Peru,2007,church_lb,1,166.9999969,lb2007,296,NA
Peru,2007,church_lb,2,316.9999941,lb2007,296,NA
Peru,2007,church_lb,3,638.9999881,lb2007,296,NA
Peru,2007,church_lb,4,76.99999857,lb2007,296,NA
Peru,2007,impdemoc_pew,1,15.48103491,pew2007,296,NA
Peru,2007,impdemoc_pew,2,25.31531439,pew2007,296,NA
Peru,2007,impdemoc_pew,3,210.9177932,pew2007,296,NA
Peru,2007,impdemoc_pew,4,548.2864082,pew2007,296,NA
Peru,2007,strong_pew,1,376.0694523,pew2007,296,NA
Peru,2007,strong_pew,2,423.9310984,pew2007,296,NA
Peru,2007,threestate_lb,1,393.9999927,lb2007,296,NA
Peru,2007,threestate_lb,2,236.9999956,lb2007,296,NA
Peru,2007,threestate_lb,3,568.9999894,lb2007,296,NA
Peru,2008,church_amb,1,40.99976603,amb_combo,296,NA
Peru,2008,church_amb,2,63.99963478,amb_combo,296,NA
Peru,2008,church_amb,3,139.9992011,amb_combo,296,NA
Peru,2008,church_amb,4,295.9983109,amb_combo,296,NA
Peru,2008,church_amb,5,321.9981625,amb_combo,296,NA
Peru,2008,church_amb,6,326.998134,amb_combo,296,NA
Peru,2008,church_amb,7,252.9985563,amb_combo,296,NA
Peru,2008,church_lb,1,166.0312542,lb2008,296,NA
Peru,2008,church_lb,2,277.0521531,lb2008,296,NA
Peru,2008,church_lb,3,659.1240754,lb2008,296,NA
Peru,2008,church_lb,4,98.01845127,lb2008,296,NA
Peru,2008,strong_amb_1,1,272.9984421,amb_combo,296,NA
Peru,2008,strong_amb_1,2,1149.993438,amb_combo,296,NA
Peru,2008,threestate_amb,1,283.9983794,amb_combo,296,NA
Peru,2008,threestate_amb,2,179.9989728,amb_combo,296,NA
Peru,2008,threestate_amb,3,949.9945788,amb_combo,296,NA
Peru,2008,threestate_lb,1,370.0696629,lb2008,296,NA
Peru,2008,threestate_lb,2,290.0546007,lb2008,296,NA
Peru,2008,threestate_lb,3,540.1016702,lb2008,296,NA
Peru,2009,church_lb,1,170,lb2009,296,NA
Peru,2009,church_lb,2,223,lb2009,296,NA
Peru,2009,church_lb,3,708.0000001,lb2009,296,NA
Peru,2009,church_lb,4,99.00000001,lb2009,296,NA
Peru,2009,threestate_lb,1,331,lb2009,296,NA
Peru,2009,threestate_lb,2,246,lb2009,296,NA
Peru,2009,threestate_lb,3,623.0000001,lb2009,296,NA
Peru,2010,church_amb,1,69.99960054,amb_combo,296,NA
Peru,2010,church_amb,2,93.99946359,amb_combo,296,NA
Peru,2010,church_amb,3,187.9989272,amb_combo,296,NA
Peru,2010,church_amb,4,340.9980541,amb_combo,296,NA
Peru,2010,church_amb,5,265.9984821,amb_combo,296,NA
Peru,2010,church_amb,6,249.9985734,amb_combo,296,NA
Peru,2010,church_amb,7,229.9986875,amb_combo,296,NA
Peru,2010,church_lb,1,125,lb2010,296,NA
Peru,2010,church_lb,2,217.0000001,lb2010,296,NA
Peru,2010,church_lb,3,672.0000002,lb2010,296,NA
Peru,2010,church_lb,4,186.0000001,lb2010,296,NA
Peru,2010,strong_amb_1,1,254.9985448,amb_combo,296,NA
Peru,2010,strong_amb_1,2,1155.993403,amb_combo,296,NA
Peru,2010,threestate_amb,1,247.9985848,amb_combo,296,NA
Peru,2010,threestate_amb,2,187.9989272,amb_combo,296,NA
Peru,2010,threestate_amb,3,961.9945103,amb_combo,296,NA
Peru,2010,threestate_lb,1,298.0000001,lb2010,296,NA
Peru,2010,threestate_lb,2,170,lb2010,296,NA
Peru,2010,threestate_lb,3,732.0000002,lb2010,296,NA
Peru,2011,church_lb,1,127,lb2011,296,NA
Peru,2011,church_lb,2,202.0000001,lb2011,296,NA
Peru,2011,church_lb,3,676.0000002,lb2011,296,NA
Peru,2011,church_lb,4,195.0000001,lb2011,296,NA
Peru,2011,threestate_lb,1,281.0000001,lb2011,296,NA
Peru,2011,threestate_lb,2,212.0000001,lb2011,296,NA
Peru,2011,threestate_lb,3,707.0000002,lb2011,296,NA
Peru,2012,army_wvs,1,172.1108424,wvs_combo,296,NA
