"","ISO","year","dependence","wdi_pop","country","country_name","COWcode","Region_UN","muslism_prop_2010","muslism_prop_1990","dependence_pc","dependence_pc_di","dependence_pc_di_m1","lg_imp_mdpgdp","lg_imp_imfgdp","lg_mdpgdp_lag1","lg_imfgdp_lag1","mdprgdp_grwth_r","imfgdp_grwth_r","mdprgdp_grwth","imfgdp_grwth","imfgdp_grwth_lag1","mdprgdp_grwth_lag1","imfgdp_grwth_rlag1","mdprgdp_grwth_rlag1","firstyear","regime","country_text_id","Vdem_polyarchy","Vdem_libdem","Vdem_region","Vdem_regime","Vdem_liberal","Vdem_corruption","liberal_sd","polyarchy_sd","libdem_sd","corr_sd","Vdem_libdem_m1","Vdem_libdem_m2","Region_libdem","Chgdem","upchgdem","downchgdem","Region_libdem_m1"
"78","MYS",1986,22.89894646,16043731,"Malaysia","Malaysia",NA,NA,NA,NA,1476.066089,1,NA,8.771215062,8.512549401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","MLI",1986,3.881628216,7952865,"Mali","Mali",NA,NA,NA,NA,28.02535572,0,NA,6.582025139,6.466595922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","MLT",1986,0,342121,"Malta","Malta",NA,NA,NA,NA,0,0,NA,9.26435496,9.035354733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","MUS",1986,0.038647057,1028360,"Mauritius","Mauritius",NA,NA,NA,NA,2.838239898,0,NA,8.901638932,8.12768397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","MEX",1986,5.931874726,77599098,"Mexico","Mexico",NA,NA,NA,NA,559.4351054,0,NA,9.151757415,8.899868991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","MDA",1986,NA,2893584,"Moldova","Moldova",NA,NA,NA,NA,NA,NA,NA,8.370315996,8.300481512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","MNG",1986,3.260985408,1976310,"Mongolia","Mongolia",NA,NA,NA,NA,75.10049395,0,NA,7.7419679,7.999270339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","MNE",1986,NA,607711,"Montenegro","Montenegro",NA,NA,NA,NA,302.0931,0,NA,9.56619498,9.541127158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","MAR",1986,1.233139012,22980335,"Morocco","Morocco",NA,NA,NA,NA,57.32863266,0,NA,8.444407422,7.656925128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","MOZ",1986,NA,12808558,"Mozambique","Mozambique",NA,NA,NA,NA,0.1987,0,NA,6.152732695,5.302714271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","MMR",1986,NA,38698482,"Myanmar (Burma)","Myanmar",NA,NA,NA,NA,13.1045,0,NA,7.090909822,7.867387998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","NAM",1986,1.397717384,1239928,"Namibia","Namibia",NA,NA,NA,NA,59.45889754,0,NA,8.355614996,8.974275822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","NPL",1986,1.846370848,17239673,"Nepal","Nepal",NA,NA,NA,NA,17.76208755,0,NA,6.869014451,6.417709952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","NLD",1986,0.96930326,14572278,"Netherlands","Netherlands",NA,NA,NA,NA,221.233776,0,NA,10.03556789,9.703150372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","NZL",1986,1.881473136,3246300,"New Zealand","New Zealand",NA,NA,NA,NA,346.6614253,0,NA,9.821463717,9.477081104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","NIC",1986,0.882357979,3823130,"Nicaragua","Nicaragua",NA,NA,NA,NA,26.04720755,0,NA,7.990238186,7.662984479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","NER",1986,4.695116571,7118883,"Niger","Niger",NA,NA,NA,NA,47.79628669,0,NA,6.925595197,6.574244988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","NGA",1986,6.419315557,85766399,"Nigeria","Nigeria",NA,NA,NA,NA,297.3426966,0,NA,8.440744019,8.365329824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","MKD",1986,NA,1987538,"North Macedonia","North Macedonia",NA,NA,NA,NA,302.0931,0,NA,9.119101892,8.88253348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","NOR",1986,2.95817758,4167354,"Norway","Norway",NA,NA,NA,NA,794.2115168,0,NA,10.19794661,10.08240894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","PAK",1986,0.91345577,95215378,"Pakistan","Pakistan",NA,NA,NA,NA,20.93640626,0,NA,7.737180078,7.286850049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","PSE",1986,NA,NA,"Palestinian Territories","Palestine",NA,NA,NA,NA,NA,NA,NA,7.939515261,7.708486404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","PAN",1986,0.119525726,2268500,"Panama","Panama",NA,NA,NA,NA,7.666380041,0,NA,8.76623838,8.525052899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","PRY",1986,3.051943032,3783074,"Paraguay","Paraguay",NA,NA,NA,NA,104.8342431,0,NA,8.141772205,8.328200341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","PER",1986,4.592337752,20230384,"Peru","Peru",NA,NA,NA,NA,185.8519088,0,NA,8.305731145,8.301393501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","PHL",1986,2.33822394,55755355,"Philippines","Philippines",NA,NA,NA,NA,65.02600776,0,NA,7.930565854,7.637497193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","POL",1986,NA,37456119,"Poland","Poland",NA,NA,NA,NA,486.5602,0,NA,8.955835144,8.65913185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","PRT",1986,0.389873441,10032734,"Portugal","Portugal",NA,NA,NA,NA,42.02835694,0,NA,9.285447844,9.056016843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","ROU",1986,NA,22836841,"Romania","Romania",NA,NA,NA,NA,451.3941,0,NA,8.864039997,8.904337747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","RUS",1986,NA,144894000,"Russia","Russia",NA,NA,NA,NA,1007.604,1,NA,9.839482223,9.709238107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","RWA",1986,4.909083155,6443751,"Rwanda","Rwanda",NA,NA,NA,NA,53.50900639,0,NA,6.993932975,6.36773274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","STP",1986,NA,107429,"São Tomé & Príncipe","S<e3>o Tom<e9> & Pr<ed>ncipe",NA,NA,NA,NA,NA,NA,NA,7.566311015,7.14358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","SAU",1986,24.11193552,13794165,"Saudi Arabia","Saudi Arabia",NA,NA,NA,NA,3978.71048,1,NA,9.711176264,10.06712245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","SEN",1986,1.883617402,6670663,"Senegal","Senegal",NA,NA,NA,NA,37.76652891,0,NA,7.60339934,7.219298959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","SRB",1986,NA,NA,"Serbia","Serbia",NA,NA,NA,NA,302.0931,0,NA,9.034914982,8.842131356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","SLE",1986,22.02768656,3916685,"Sierra Leone","Sierra Leone",NA,NA,NA,NA,330.4152984,0,NA,7.313220387,6.85138286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","SGP",1986,0.001958441,2733373,"Singapore","Singapore",NA,NA,NA,NA,0.225064006,0,NA,9.34940642,9.60208775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","SVK",1986,NA,5193838,"Slovakia","Slovakia",NA,NA,NA,NA,761.3002,0,NA,9.60784051,9.713338596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","SVN",1986,NA,1965964,"Slovenia","Slovenia",NA,NA,NA,NA,302.0931,0,NA,9.876424633,9.542941965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","ZAF",1986,9.248667218,33495953,"South Africa","South Africa",NA,NA,NA,NA,717.8815494,0,NA,8.956995312,8.644890388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","KOR",1986,0.143400358,41213674,"South Korea","South Korea",NA,NA,NA,NA,12.21627652,0,NA,9.050054242,8.439324807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","ESP",1986,0.138445751,38584624,"Spain","Spain",NA,NA,NA,NA,17.14373736,0,NA,9.424079843,9.327125345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","LKA",1986,0.512449671,16408859,"Sri Lanka","Sri Lanka",NA,NA,NA,NA,14.48695219,0,NA,7.946971358,7.487248348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","SDN",1986,0.001082324,17757491,"Sudan","Sudan",NA,NA,NA,NA,0.017782591,0,NA,7.404279118,7.456154658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","SUR",1986,10.24199578,374140,"Suriname","Suriname",NA,NA,NA,NA,640.2958287,0,NA,8.740603987,8.740603987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","SWE",1986,0.482355495,8369829,"Sweden","Sweden",NA,NA,NA,NA,115.3456695,0,NA,10.08217752,9.699622248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","CHE",1986,0.038354944,6504124,"Switzerland","Switzerland",NA,NA,NA,NA,12.11594319,0,NA,10.36056424,10.09019428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","TWN",1986,NA,NA,"Taiwan","Taiwan",NA,NA,NA,NA,14.9914,0,NA,9.504873919,9.572461082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","TJK",1986,NA,4687325,"Tajikistan","Tajikistan",NA,NA,NA,NA,NA,NA,NA,8.633374946,8.970020346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","TZA",1986,NA,22296286,"Tanzania","Tanzania",NA,NA,NA,NA,0.0982,0,NA,7.301822342,6.648593322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","THA",1986,1.139547832,52980094,"Thailand","Thailand",NA,NA,NA,NA,44.51073831,0,NA,8.270269111,7.847769611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","TGO",1986,7.153218804,3363042,"Togo","Togo",NA,NA,NA,NA,101.1465139,0,NA,7.254177846,6.731646242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","TTO",1986,10.45508675,1183381,"Trinidad & Tobago","Trinidad & Tobago",NA,NA,NA,NA,1267.365615,1,NA,9.402777263,8.881091551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","TUN",1986,5.337883198,7517858,"Tunisia","Tunisia",NA,NA,NA,NA,243.033822,0,NA,8.423541635,7.986096878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","TUR",1986,0.635914447,50128541,"Turkey","Turkey",NA,NA,NA,NA,55.90959815,0,NA,9.081597496,8.615097054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","UGA",1986,12.73789723,15070302,"Uganda","Uganda",NA,NA,NA,NA,111.5839798,0,NA,6.775366091,6.265808358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","UKR",1986,NA,51097000,"Ukraine","Ukraine",NA,NA,NA,NA,NA,NA,NA,9.251290358,9.171107964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","GBR",1986,0.993472956,56681396,"United Kingdom","UK",NA,NA,NA,NA,211.6395438,0,NA,9.966603187,9.511060502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","USA",1986,0.970104044,240133000,"United States","US",NA,NA,NA,NA,328.3899201,0,NA,10.42972382,10.43426523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","URY",1986,0.383931061,3030649,"Uruguay","Uruguay",NA,NA,NA,NA,33.06414301,0,NA,9.060911858,8.575808207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","UZB",1986,NA,18515578,"Uzbekistan","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,8.415824697,8.419142925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","VEN",1986,8.519115391,17772001,"Venezuela","Venezuela",NA,NA,NA,NA,677.5252471,0,NA,8.981304495,9.100198086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","VNM",1986,1.461356851,62293856,"Vietnam","Vietnam",NA,NA,NA,NA,16.82021735,0,NA,7.048386409,6.826842294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","YEM",1986,NA,9941109,"Yemen","Yemen",NA,NA,NA,NA,133.4897,0,NA,7.891704659,7.419481144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","ZMB",1986,7.550490911,7146969,"Zambia","Zambia",NA,NA,NA,NA,107.97202,0,NA,7.265429723,7.335410446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","ZWE",1986,3.726232344,9200149,"Zimbabwe","Zimbabwe",NA,NA,NA,NA,130.1200335,0,NA,8.158229917,8.62903341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","ALB",1987,10.68071915,3083605,"Albania","Albania",339,"Southern Europe",80.3,70.04322476,396.2546806,0,0,8.218787156,7.94371377,8.183955717,7.947206656,0.000743148,-0.000439511,0.006221935,-0.003492886,NA,NA,NA,NA,1998,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","DZA",1987,9.801128958,23774284,"Algeria","Algeria",615,"Northern Africa",97.9,96.5104485,952.3757009,0,0,9.181632208,8.747650469,9.283683766,8.75891148,-0.003589331,-0.001285663,-0.033714865,-0.011261011,NA,NA,NA,NA,2002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","ARG",1987,1.880468491,31184415,"Argentina","Argentina",160,"South America",1,1.361184434,249.6509969,0,0,9.493713173,8.931744902,9.478610241,8.898029943,0.001078793,0.003789036,0.010192969,0.033714958,NA,NA,NA,NA,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","ARM",1987,NA,3451947,"Armenia","Armenia",365,"Western Asia",1,3.617688348,NA,NA,NA,8.774622221,9.154187466,8.834628222,8.427837243,-0.006979165,0.086184652,-0.060052022,0.726350223,NA,NA,NA,NA,1997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","AUS",1987,3.357255191,16263900,"Australia","Australia",900,"Australia and New Zealand",2.4,0.90242659,862.6467213,0,0,10.1540517,9.688117038,10.09856079,9.631128064,0.003260204,0.005917165,0.033456667,0.056988974,NA,NA,NA,NA,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","AUT",1987,0.205755194,7574586,"Austria","Austria",305,"Western Europe",5.4,2.096941201,42.11397306,0,0,9.92661797,9.734869652,9.884610497,9.694406993,0.001499975,0.004173815,0.015257042,0.040462659,NA,NA,NA,NA,1997,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","AZE",1987,NA,6893489,"Azerbaijan","Azerbaijan",365,"Western Asia",96.9,78.71211063,NA,NA,NA,9.325631416,8.931744902,9.28804188,9.234782419,0.004044455,-0.032814798,0.037576283,-0.303037517,NA,NA,NA,NA,1997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","BGD",1987,0.475450221,95671163,"Bangladesh","Bangladesh",771,"Southern Asia",90.4,98.96390837,5.634085117,0,0,7.077498054,6.642162654,7.090909822,6.615128985,0.002498629,0.004086643,0.017771065,0.027033669,NA,NA,NA,NA,1996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","BLR",1987,NA,10111000,"Belarus","Belarus",365,"Eastern Europe",1,0.098145058,NA,NA,NA,9.446597562,9.524712446,9.440737552,9.364590064,0.00064885,0.017098707,0.005893036,0.160122382,NA,NA,NA,NA,1992,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","BEL",1987,0.053860041,9870234,"Belgium","Belgium",211,"Western Europe",5.9,2.668705584,11.08116483,0,0,9.931783422,9.663139606,9.885323582,9.616755867,0.002221674,0.004823221,0.022491577,0.046383739,NA,NA,NA,NA,1988,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","BLZ",1987,0.76802523,174320,"Belize","Belize",NA,"Central America",1,0.533185463,17.35899154,0,0,7.723213498,7.723213498,7.527073891,7.527073891,0.026057882,0.026057882,0.196139606,0.196139606,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","BEN",1987,7.331206034,4535263,"Benin","Benin",434,"Western Africa",23.8,19.72483256,101.1706433,0,0,7.229838778,7.069973629,7.332369206,7.095848312,-0.006218524,-0.003646454,-0.045584299,-0.025874683,NA,NA,NA,NA,2005,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","BOL",1987,3.563438068,6442831,"Bolivia","Bolivia",145,"South America",1,0.014566978,80.49806595,0,0,7.722677516,7.626744977,7.6989362,7.598977998,0.00084037,0.003654041,0.006855211,0.027766978,NA,NA,NA,NA,1996,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","BIH",1987,NA,4479519,"Bosnia & Herzegovina","Bosnia",345,"Southern Europe",45.2,41.29117944,302.2855,0,0,7.743703258,7.806733174,7.76937861,8.142672925,-0.003009241,-0.041256692,-0.025903391,-0.335939751,NA,NA,NA,NA,1998,FALSE,"BIH",0.138,0.132,1,1,0.444,0.703,0.074,0.014,0.021,0.064,0.16,0.133,0.132,-0.028,0,0.028,0.345
"158","BWA",1987,1.140279752,1154906,"Botswana","Botswana",571,"Southern Africa",1,0.233144435,50.90208814,0,0,8.403800504,8.338789809,8.349484347,8.214508183,0.005579802,0.015129527,0.048023507,0.124281627,NA,NA,NA,NA,1999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","BRA",1987,2.187405004,140891602,"Brazil","Brazil",140,"South America",1,0.097313331,128.6194142,0,0,8.679312041,8.786290165,8.671629545,8.746431913,0.001555414,0.004557087,0.014435339,0.039858252,NA,NA,NA,NA,1995,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","BGR",1987,0.56048385,8971359,"Bulgaria","Bulgaria",355,"Eastern Europe",13.7,13.24801231,68.19406999,0,0,9.406482648,9.207900867,9.385721231,9.139017352,3.87e-05,0.0075373,0.000360718,0.068883516,NA,NA,NA,NA,1990,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
